ID	GCF_000279165.1_ASM27916v1_genomic.fna	GCF_000327065.1_ASM32706v1_genomic.fna	GCF_000219605.1_ASM21960v1_genomic.fna	GCF_000267545.1_ASM26754v1_genomic.fna	GCF_001038645.1_ASM103864v1_genomic.fna	GCF_000195105.1_ASM19510v1_genomic.fna	GCF_000013785.1_ASM1378v1_genomic.fna	GCF_000661915.1_ASM66191v1_genomic.fna	SAMD00059319_PSCT_BDJA01_FF.fna	GCF_000590475.1_ASM59047v1_genomic.fna	GCF_000016565.1_ASM1656v1_genomic.fna	GCF_001648195.1_ASM164819v1_genomic.fna	GCF_000818015.1_ASM81801v1_genomic.fna
PSCT_02847	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02848	1	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_02849	0	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_02850	0	1	0	1	1	0	0	1	1	0	1	1	0
PSCT_02851	0	1	1	1	2	1	1	1	1	0	0	1	0
PSCT_02852	0	1	0	1	0	0	0	1	1	0	0	1	0
PSCT_02853	0	1	0	1	0	0	0	1	1	0	0	1	0
PSCT_02854	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02855	0	1	1	1	1	2	1	1	1	0	0	0	0
PSCT_02856	1	1	1	1	1	2	1	1	1	1	0	1	1
PSCT_02857	1	1	1	1	0	2	1	1	1	1	0	1	1
PSCT_02858	1	1	1	1	1	2	1	1	1	1	0	1	1
PSCT_02859	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02860	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02861	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02862	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02863	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02864	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02865	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02866	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02867	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02868	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02869	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02870	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02871	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02872	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02873	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02874	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02875	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02876	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02877	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02878	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02879	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02880	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02881	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02882	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02883	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02884	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02885	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02886	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02887	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_02888	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02889	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02890	1	1	1	1	1	1	1	1	1	1	2	1	1
PSCT_02891	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02892	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02893	1	1	1	1	1	1	1	1	1	0	1	1	1
PSCT_02894	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02895	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02896	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02897	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02898	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02899	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02900	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02901	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02902	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02903	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02904	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02905	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02906	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02907	0	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_02908	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02909	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02910	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02911	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02912	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02913	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02914	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02915	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02916	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02917	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02918	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02919	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02920	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02921	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02922	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02923	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02924	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02925	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02926	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02927	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02928	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02929	1	1	1	1	1	1	1	1	1	0	1	0	1
PSCT_02930	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02931	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02932	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02933	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02934	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02935	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02936	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_02937	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02938	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02939	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02940	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02941	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_02942	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02943	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02944	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02945	1	2	1	1	1	1	1	1	1	1	1	2	2
PSCT_02946	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02947	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02948	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02949	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02950	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02951	1	1	1	1	0	1	1	1	1	1	1	1	1
PSCT_02952	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02953	1	1	1	1	0	1	1	1	1	1	0	1	1
PSCT_02954	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02955	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02956	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02957	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02958	0	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_02959	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02960	0	1	0	1	1	1	1	1	1	1	0	1	0
PSCT_02961	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02962	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02963	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02964	0	1	0	1	1	1	1	1	1	0	0	0	0
PSCT_02965	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02966	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02967	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_02968	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02969	0	1	1	1	1	0	1	1	1	0	0	0	0
PSCT_02970	1	1	0	1	0	0	0	1	1	0	0	0	1
PSCT_02971	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02972	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02973	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02974	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02975	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02976	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02977	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02978	0	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_02979	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02980	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_02981	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02982	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_02983	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02984	0	1	0	1	0	0	0	1	1	0	0	0	1
PSCT_02985	0	1	0	1	0	0	0	1	1	0	0	0	1
PSCT_02986	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02987	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02988	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02989	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_02990	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02991	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02992	1	1	0	0	1	0	0	1	1	1	0	1	0
PSCT_02993	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_02994	0	1	0	1	0	0	1	1	1	0	0	0	1
PSCT_02995	0	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_02996	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_02997	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_02998	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_02999	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03000	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03001	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03002	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03003	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03004	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03005	0	1	1	0	1	1	1	0	1	1	0	1	0
PSCT_03006	0	1	1	0	1	1	1	0	1	0	0	0	0
PSCT_03007	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03008	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03009	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_03010	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_03011	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_03012	0	1	1	1	0	1	1	1	1	0	0	0	0
PSCT_03013	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03014	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_03015	0	1	0	1	0	0	0	1	1	1	0	1	0
PSCT_03016	0	1	0	0	0	0	0	1	1	1	0	0	0
PSCT_03017	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03018	0	0	0	1	0	0	0	0	1	0	0	0	0
PSCT_03019	0	0	0	1	0	0	0	0	1	0	0	0	0
PSCT_03020	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_03021	0	0	0	0	0	0	0	0	1	1	0	0	0
PSCT_03022	1	1	1	1	1	1	1	1	1	1	1	1	0
PSCT_03023	1	0	1	1	1	1	1	1	1	1	1	1	0
PSCT_03024	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03025	2	1	0	0	1	0	0	0	1	0	0	1	0
PSCT_03026	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03027	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03028	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03029	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03030	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03031	1	0	1	1	1	1	1	1	1	1	0	1	1
PSCT_03032	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03033	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03034	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03035	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03036	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03038	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03039	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03040	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03041	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03042	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03043	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03044	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03045	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03046	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03047	1	1	1	1	0	1	1	1	1	1	0	1	1
PSCT_03048	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03049	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03050	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03051	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03052	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03053	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03054	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03055	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03056	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03057	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03058	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03059	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_03060	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_03061	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_03062	1	1	1	1	1	1	1	1	1	0	0	1	1
PSCT_03063	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03064	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03065	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03066	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03067	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03068	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03069	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03070	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03071	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03072	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03073	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03074	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03075	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03076	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03077	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03078	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03079	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03080	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03081	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03082	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03083	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03084	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03085	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03086	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03087	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03088	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03089	1	0	0	1	0	0	0	1	1	0	0	0	0
PSCT_03090	0	0	0	1	0	0	0	1	1	0	0	0	0
PSCT_03091	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03092	3	3	0	1	2	0	0	1	3	0	1	0	0
PSCT_03093	0	2	0	1	0	0	0	1	1	0	0	0	0
PSCT_03094	1	2	0	1	1	0	0	1	1	0	0	0	0
PSCT_03095	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03096	0	2	0	1	1	0	0	1	1	0	0	0	0
PSCT_03097	1	2	0	1	1	0	0	1	1	0	0	0	0
PSCT_03098	1	2	0	1	1	0	0	1	1	0	0	0	0
PSCT_03099	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03100	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03101	1	2	0	1	1	0	0	1	1	0	0	0	0
PSCT_03102	0	0	0	1	1	0	0	1	1	0	0	0	0
PSCT_03103	0	1	0	1	1	0	0	1	1	0	0	0	0
PSCT_03104	0	1	0	1	0	0	0	1	1	0	1	0	0
PSCT_03105	0	0	0	0	0	0	0	1	1	0	0	0	0
PSCT_03106	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03107	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_03108	0	0	0	0	0	0	0	0	1	0	0	0	0
PSCT_03109	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_03110	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03111	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03112	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03113	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03114	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03115	1	2	2	2	2	2	2	2	2	2	0	2	1
PSCT_03116	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03117	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03118	1	2	2	2	2	2	2	2	2	2	0	2	1
PSCT_03119	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03120	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03121	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03122	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_03123	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_03124	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03125	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03126	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03127	0	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03128	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03129	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03130	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03131	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03132	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03133	0	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03134	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03135	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03136	1	1	1	1	1	1	1	1	1	2	1	1	1
PSCT_03137	1	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03138	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03139	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03140	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03141	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03142	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03143	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03144	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03145	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03146	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03147	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03148	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03149	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03150	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03151	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03152	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03153	0	1	0	1	1	0	0	1	1	0	0	0	0
PSCT_03154	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03155	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03156	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03157	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03158	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03159	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03160	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03161	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03162	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03163	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03164	1	1	1	1	0	1	1	1	1	1	1	1	1
PSCT_03165	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03166	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_03167	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03168	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03169	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03170	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03171	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03172	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03173	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03174	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03175	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03176	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03177	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03178	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03179	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03180	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03181	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03182	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03183	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03184	1	1	1	1	1	1	0	1	1	1	1	1	1
PSCT_03185	1	1	1	1	1	1	0	1	1	1	1	1	1
PSCT_03186	1	1	1	1	1	1	0	1	1	1	0	1	1
PSCT_03187	1	1	1	1	1	1	0	1	1	1	1	1	1
PSCT_03188	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03189	0	1	0	0	0	0	0	0	1	0	0	0	0
PSCT_03190	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03191	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03192	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03193	1	1	1	1	1	1	1	1	1	1	0	0	1
PSCT_03194	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03195	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03196	0	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_03197	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03198	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03199	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03200	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03201	0	1	0	0	0	0	0	1	1	0	0	0	0
PSCT_03202	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03203	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03204	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_03205	1	1	1	1	1	1	1	1	1	0	0	1	0
PSCT_03206	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03207	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03208	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03209	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03210	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03211	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03212	0	1	1	1	1	0	1	1	1	0	0	0	0
PSCT_03213	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03214	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03215	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03216	0	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_03217	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03218	1	1	1	0	1	1	1	1	1	1	0	1	0
PSCT_03219	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03220	1	1	1	1	1	1	1	1	1	0	0	0	1
PSCT_03221	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03222	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03223	0	1	0	1	0	0	0	1	1	0	0	0	0
PSCT_03224	1	1	1	1	1	1	1	1	1	1	0	0	0
PSCT_03225	0	1	1	1	1	1	1	1	1	0	1	0	1
PSCT_03226	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03227	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03228	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03229	1	2	2	2	2	2	2	2	2	1	1	2	2
PSCT_03230	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03231	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03232	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03233	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03234	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03235	0	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03236	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03237	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03238	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03239	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03240	1	1	1	1	1	1	1	1	1	1	0	1	1
PSCT_03241	0	1	1	1	1	1	1	1	1	0	0	0	0
PSCT_03242	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03243	0	1	1	1	1	1	1	1	1	1	1	0	1
PSCT_03244	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03245	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03246	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03247	1	1	1	1	1	1	1	1	1	1	0	1	0
PSCT_03248	1	1	1	1	1	1	1	1	1	1	1	1	1
PSCT_03249	0	1	1	1	1	1	1	1	1	0	0	0	0
